URL,Type,Region,Service,Initial Status,Retry Status,Final Status,Redirect URL,Error Type,Remarks
"https://www.moduclean.co.kr/incheon/gyeyang/imhak-dong/signboard-cleaning","dong","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/gyeyang/imhak-dong/interior-post-cleaning","dong","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/gyeyang/imhak-dong/completion-cleaning","dong","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/gyeyang/imhak-dong/hoarder-house-cleaning","dong","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/gyeyang/imhak-dong/hood-cleaning","dong","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/gyeyang/imhak-dong/special-cleaning","dong","incheon","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/gyeyang/imhak-dong/floor-cleaning","dong","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/gyeyang/imhak-dong/move-in-cleaning","dong","incheon","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/gyeyang/imhak-dong/moving-cleaning","dong","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/gyeyang/imhak-dong/office-cleaning","dong","incheon","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/gyeyang/imhak-dong/store-cleaning","dong","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/gyeyang/imhak-dong/building-cleaning","dong","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/gyeyang/imhak-dong/factory-cleaning","dong","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/gyeyang/imhak-dong/flood-cleaning","dong","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/gyeyang/imhak-dong/warehouse-cleaning","dong","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/gyeyang/imhak-dong/hospital-cleaning","dong","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/exterior-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/fire-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/floor-wax-coating","district","incheon","","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/window-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/signboard-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/awning-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/interior-post-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/completion-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/hoarder-house-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/hood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/special-cleaning","district","incheon","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/floor-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/move-in-cleaning","district","incheon","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/office-cleaning","district","incheon","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/moving-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/store-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/building-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/factory-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/flood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/warehouse-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/cheongra-dong/hospital-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/exterior-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/window-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/fire-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/floor-wax-coating","district","incheon","","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/awning-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/signboard-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/interior-post-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/completion-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/hood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/hoarder-house-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/special-cleaning","district","incheon","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/floor-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/move-in-cleaning","district","incheon","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/office-cleaning","district","incheon","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/moving-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/store-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/factory-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/building-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/flood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/warehouse-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomam-dong/hospital-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/exterior-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/window-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/fire-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/awning-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/floor-wax-coating","district","incheon","","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/signboard-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/interior-post-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/completion-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/hoarder-house-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/hood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/floor-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/move-in-cleaning","district","incheon","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/special-cleaning","district","incheon","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/office-cleaning","district","incheon","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/moving-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/store-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/factory-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/building-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/flood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/warehouse-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/exterior-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gyeongseo-dong/hospital-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/window-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/fire-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/floor-wax-coating","district","incheon","","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/awning-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/signboard-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/interior-post-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/completion-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/hood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/hoarder-house-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/special-cleaning","district","incheon","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/floor-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/move-in-cleaning","district","incheon","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/store-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/moving-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/office-cleaning","district","incheon","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/factory-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/building-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/flood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/warehouse-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/yeonhui-dong-incheon/hospital-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/exterior-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/window-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/fire-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/floor-wax-coating","district","incheon","","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/signboard-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/interior-post-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/awning-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/completion-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/hood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/hoarder-house-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/move-in-cleaning","district","incheon","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/special-cleaning","district","incheon","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/floor-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/store-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/office-cleaning","district","incheon","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/moving-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/factory-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/building-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/flood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/warehouse-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajeong-dong/hospital-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/exterior-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/window-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/fire-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/floor-wax-coating","district","incheon","","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/awning-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/signboard-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/interior-post-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/completion-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/hood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/hoarder-house-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/special-cleaning","district","incheon","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/floor-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/move-in-cleaning","district","incheon","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/moving-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/office-cleaning","district","incheon","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/store-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/factory-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/building-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/flood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/warehouse-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/seognam-dong/hospital-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/exterior-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/fire-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/window-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/floor-wax-coating","district","incheon","","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/awning-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/signboard-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/completion-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/interior-post-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/hoarder-house-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/hood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/special-cleaning","district","incheon","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/floor-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/move-in-cleaning","district","incheon","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/moving-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/office-cleaning","district","incheon","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/store-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/factory-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/building-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/flood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/warehouse-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/gajwa-dong/hospital-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/window-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/exterior-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/fire-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/floor-wax-coating","district","incheon","","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/awning-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/interior-post-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/signboard-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/completion-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/special-cleaning","district","incheon","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/hoarder-house-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/hood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/moving-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/floor-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/move-in-cleaning","district","incheon","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/store-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/office-cleaning","district","incheon","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/factory-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/building-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/warehouse-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/flood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/geomdan-dong/hospital-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/exterior-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/window-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/fire-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/floor-wax-coating","district","incheon","","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/awning-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/signboard-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/interior-post-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/completion-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/hoarder-house-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/hood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/special-cleaning","district","incheon","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/floor-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/move-in-cleaning","district","incheon","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/moving-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/office-cleaning","district","incheon","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/store-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/factory-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/building-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/flood-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/warehouse-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/dangha-dong/hospital-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/wondang-dong/exterior-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/wondang-dong/window-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/wondang-dong/fire-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/wondang-dong/awning-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/wondang-dong/floor-wax-coating","district","incheon","","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/wondang-dong/signboard-cleaning","district","incheon","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/incheon/incheon-seo-gu/wondang-dong/interior-post-cleaning","district","incheon","cleaning","200","","200","","",""
